             vname   code                          short
798      mx10munic  11026                         Romita
799      mx10munic  11027                      Salamanca
800      mx10munic  11028                    Salvatierra
801      mx10munic  11029          San Diego de la Unión
802      mx10munic  11030                     San Felipe
803      mx10munic  11031       San Francisco del Rincón
804      mx10munic  11032              San José Iturbide
805      mx10munic  11033             San Luis de la Paz
806      mx10munic  11034                 Santa Catarina
807      mx10munic  11035  Santa Cruz de Juventino Rosas
808      mx10munic  11036             Santiago Maravatío
809      mx10munic  11037                          Silao
810      mx10munic  11038                    Tarandacuao
811      mx10munic  11039                       Tarimoro
812      mx10munic  11040                  Tierra Blanca
813      mx10munic  11041                      Uriangato
814      mx10munic  11042              Valle de Santiago
815      mx10munic  11043                       Victoria
816      mx10munic  11044                      Villagrán
817      mx10munic  11045                          Xichú
818      mx10munic  11046                        Yuriria
819      mx10munic  12001             Acapulco de Juárez
820      mx10munic  12002                  Ahuacuotzingo
821      mx10munic  12003        Ajuchitlán del Progreso
822      mx10munic  12004          Alcozauca de Guerrero
823      mx10munic  12005                       Alpoyeca
824      mx10munic  12006                        Apaxtla
825      mx10munic  12007                        Arcelia
826      mx10munic  12008               Atenango del Río
827      mx10munic  12009       Atlamajalcingo del Monte
828      mx10munic  12010                       Atlixtac
829      mx10munic  12011              Atoyac de Álvarez
830      mx10munic  12012           Ayutla de los Libres
831      mx10munic  12013                          Azoyú
832      mx10munic  12014                  Benito Juárez
833      mx10munic  12015          Buenavista de Cuéllar
834      mx10munic  12016 Coahuayutla de José María Izaz
835      mx10munic  12017                         Cocula
836      mx10munic  12018                         Copala
837      mx10munic  12019                      Copalillo
838      mx10munic  12020                    Copanatoyac
839      mx10munic  12021              Coyuca de Benítez
840      mx10munic  12022              Coyuca de Catalán
841      mx10munic  12023                 Cuajinicuilapa
842      mx10munic  12024                         Cualác
843      mx10munic  12025                      Cuautepec
844      mx10munic  12026          Cuetzala del Progreso
845      mx10munic  12027            Cutzamala de Pinzón
846      mx10munic  12028             Chilapa de Álvarez
847      mx10munic  12029      Chilpancingo de los Bravo
848      mx10munic  12030           Florencio Villarreal
849      mx10munic  12031         General Canuto A. Neri
850      mx10munic  12032     General Heliodoro Castillo
851      mx10munic  12033                   Huamuxtitlán
852      mx10munic  12034       Huitzuco de los Figueroa
853      mx10munic  12035     Iguala de la Independencia
854      mx10munic  12036                       Igualapa
855      mx10munic  12037       Ixcateopan de Cuauhtémoc
856      mx10munic  12038          Zihuatanejo de Azueta
857      mx10munic  12039               Juan R. Escudero
858      mx10munic  12040                 Leonardo Bravo
859      mx10munic  12041                   Malinaltepec
860      mx10munic  12042             Mártir de Cuilapan
861      mx10munic  12043                     Metlatónoc
862      mx10munic  12044                      Mochitlán
863      mx10munic  12045                        Olinalá
864      mx10munic  12046                       Ometepec
865      mx10munic  12047      Pedro Ascencio Alquisiras
866      mx10munic  12048                       Petatlán
867      mx10munic  12049                        Pilcaya
868      mx10munic  12050                    Pungarabato
869      mx10munic  12051                 Quechultenango
870      mx10munic  12052               San Luis Acatlán
871      mx10munic  12053                     San Marcos
872      mx10munic  12054           San Miguel Totolapan
873      mx10munic  12055               Taxco de Alarcón
874      mx10munic  12056                      Tecoanapa
875      mx10munic  12057              Técpan de Galeana
876      mx10munic  12058                     Teloloapan
877      mx10munic  12059       Tepecoacuilco de Trujano
878      mx10munic  12060                        Tetipac
879      mx10munic  12061             Tixtla de Guerrero
880      mx10munic  12062             Tlacoachistlahuaca
881      mx10munic  12063                       Tlacoapa
882      mx10munic  12064                      Tlalchapa
883      mx10munic  12065    Tlalixtaquilla de Maldonado
884      mx10munic  12066             Tlapa de Comonfort
885      mx10munic  12067                     Tlapehuala
886      mx10munic  12068 La Unión de Isidoro Montes de 
887      mx10munic  12069                   Xalpatláhuac
888      mx10munic  12070                Xochihuehuetlán
889      mx10munic  12071                 Xochistlahuaca
890      mx10munic  12072              Zapotitlán Tablas
891      mx10munic  12073                      Zirándaro
892      mx10munic  12074                        Zitlala
893      mx10munic  12075                   Eduardo Neri
894      mx10munic  12076                       Acatepec
895      mx10munic  12077                      Marquelia
896      mx10munic  12078             Cochoapa el Grande
897      mx10munic  12079        José Joaquin de Herrera
898      mx10munic  12080                       Juchitán
899      mx10munic  12081                      Iliatenco
900      mx10munic  13001                        Acatlán
901      mx10munic  13002                   Acaxochitlán
902      mx10munic  13003                        Actopan
903      mx10munic  13004        Agua Blanca de Iturbide
904      mx10munic  13005                        Ajacuba
905      mx10munic  13006                    Alfajayucan
906      mx10munic  13007                       Almoloya
907      mx10munic  13008                           Apan
908      mx10munic  13009                      El Arenal
909      mx10munic  13010                    Atitalaquia
910      mx10munic  13011                      Atlapexco
911      mx10munic  13012           Atotonilco el Grande
912      mx10munic  13013             Atotonilco de Tula
913      mx10munic  13014                        Calnali
914      mx10munic  13015                       Cardonal
915      mx10munic  13016          Cuautepec de Hinojosa
916      mx10munic  13017                    Chapantongo
917      mx10munic  13018                   Chapulhuacán
918      mx10munic  13019                    Chilcuautla
919      mx10munic  13020                   Eloxochitlán
920      mx10munic  13021                Emiliano Zapata
921      mx10munic  13022                     Epazoyucan
922      mx10munic  13023            Francisco I. Madero
923      mx10munic  13024               Huasca de Ocampo
924      mx10munic  13025                        Huautla
925      mx10munic  13026                     Huazalingo
926      mx10munic  13027                      Huehuetla
927      mx10munic  13028              Huejutla de Reyes
928      mx10munic  13029                      Huichapan
929      mx10munic  13030                    Ixmiquilpan
930      mx10munic  13031              Jacala de Ledezma
931      mx10munic  13032                       Jaltocán
932      mx10munic  13033                 Juárez Hidalgo
933      mx10munic  13034                        Lolotla
934      mx10munic  13035                        Metepec
935      mx10munic  13036      San Agustín Metzquititlán
936      mx10munic  13037                     Metztitlán
937      mx10munic  13038              Mineral del Chico
938      mx10munic  13039              Mineral del Monte
939      mx10munic  13040                      La Misión
940      mx10munic  13041         Mixquiahuala de Juárez
941      mx10munic  13042           Molango de Escamilla
942      mx10munic  13043                 Nicolás Flores
943      mx10munic  13044            Nopala de Villagrán
944      mx10munic  13045              Omitlán de Juárez
945      mx10munic  13046           San Felipe Orizatlán
946      mx10munic  13047                         Pacula
947      mx10munic  13048                Pachuca de Soto
948      mx10munic  13049                     Pisaflores
949      mx10munic  13050            Progreso de Obregón
950      mx10munic  13051          Mineral de la Reforma
951      mx10munic  13052           San Agustín Tlaxiaca
952      mx10munic  13053          San Bartolo Tutotepec
953      mx10munic  13054                   San Salvador
954      mx10munic  13055              Santiago de Anaya
955      mx10munic  13056 Santiago Tulantepec de Lugo Gu
956      mx10munic  13057                    Singuilucan
957      mx10munic  13058                      Tasquillo
958      mx10munic  13059                     Tecozautla
959      mx10munic  13060               Tenango de Doria
960      mx10munic  13061                     Tepeapulco
961      mx10munic  13062         Tepehuacán de Guerrero
962      mx10munic  13063       Tepeji del Río de Ocampo
963      mx10munic  13064                     Tepetitlán
964      mx10munic  13065                      Tetepango
965      mx10munic  13066            Villa de Tezontepec
966      mx10munic  13067           Tezontepec de Aldama
967      mx10munic  13068                  Tianguistengo
968      mx10munic  13069                       Tizayuca
969      mx10munic  13070                   Tlahuelilpan
970      mx10munic  13071                    Tlahuiltepa
971      mx10munic  13072                      Tlanalapa
972      mx10munic  13073                     Tlanchinol
973      mx10munic  13074                     Tlaxcoapan
974      mx10munic  13075                      Tolcayuca
975      mx10munic  13076                Tula de Allende
976      mx10munic  13077            Tulancingo de Bravo
977      mx10munic  13078                    Xochiatipan
978      mx10munic  13079                   Xochicoatlán
979      mx10munic  13080                      Yahualica
980      mx10munic  13081         Zacualtipán de Ángeles
981      mx10munic  13082             Zapotlán de Juárez
982      mx10munic  13083                       Zempoala
983      mx10munic  13084                        Zimapán
984      mx10munic  14001                         Acatic
985      mx10munic  14002              Acatlán de Juárez
986      mx10munic  14003           Ahualulco de Mercado
987      mx10munic  14004                       Amacueca
988      mx10munic  14005                       Amatitán
989      mx10munic  14006                          Ameca
990      mx10munic  14007        San Juanito de Escobedo
991      mx10munic  14008                        Arandas
992      mx10munic  14009                      El Arenal
993      mx10munic  14010           Atemajac de Brizuela
994      mx10munic  14011                         Atengo
995      mx10munic  14012                     Atenguillo
996      mx10munic  14013             Atotonilco el Alto
997      mx10munic  14014                         Atoyac
998      mx10munic  14015              Autlán de Navarro
999      mx10munic  14016                        Ayotlán
1000     mx10munic  14017                         Ayutla
1001     mx10munic  14018                       La Barca
1002     mx10munic  14019                        Bolaños
1003     mx10munic  14020                Cabo Corrientes
1004     mx10munic  14021              Casimiro Castillo
1005     mx10munic  14022                      Cihuatlán
1006     mx10munic  14023             Zapotlán el Grande
1007     mx10munic  14024                         Cocula
1008     mx10munic  14025                       Colotlán
1009     mx10munic  14026     Concepción de Buenos Aires
1010     mx10munic  14027  Cuautitlán de García Barragán
1011     mx10munic  14028                        Cuautla
1012     mx10munic  14029                         Cuquío
1013     mx10munic  14030                        Chapala
1014     mx10munic  14031                    Chimaltitán
1015     mx10munic  14032                  Chiquilistlán
1016     mx10munic  14033                      Degollado
1017     mx10munic  14034                         Ejutla
1018     mx10munic  14035            Encarnación de Díaz
1019     mx10munic  14036                       Etzatlán
1020     mx10munic  14037                      El Grullo
1021     mx10munic  14038                    Guachinango
1022     mx10munic  14039                    Guadalajara
1023     mx10munic  14040                Hostotipaquillo
1024     mx10munic  14041                       Huejúcar
1025     mx10munic  14042            Huejuquilla el Alto
1026     mx10munic  14043                      La Huerta
1027     mx10munic  14044  Ixtlahuacán de los Membrillos
1028     mx10munic  14045            Ixtlahuacán del Río
1029     mx10munic  14046                  Jalostotitlán
1030     mx10munic  14047                          Jamay
1031     mx10munic  14048                    Jesús María
1032     mx10munic  14049        Jilotlán de los Dolores
1033     mx10munic  14050                      Jocotepec
1034     mx10munic  14051                    Juanacatlán
1035     mx10munic  14052                      Juchitlán
1036     mx10munic  14053                Lagos de Moreno
1037     mx10munic  14054                       El Limón
1038     mx10munic  14055                      Magdalena
1039     mx10munic  14056            Santa María del Oro
1040     mx10munic  14057        La Manzanilla de la Paz
1041     mx10munic  14058                        Mascota
1042     mx10munic  14059                      Mazamitla
1043     mx10munic  14060                     Mexticacán
1044     mx10munic  14061                      Mezquitic
1045     mx10munic  14062                        Mixtlán
1046     mx10munic  14063                        Ocotlán
1047     mx10munic  14064             Ojuelos de Jalisco
1048     mx10munic  14065                        Pihuamo
1049     mx10munic  14066                      Poncitlán
1050     mx10munic  14067                Puerto Vallarta
1051     mx10munic  14068             Villa Purificación
1052     mx10munic  14069                       Quitupan
1053     mx10munic  14070                       El Salto
1054     mx10munic  14071   San Cristóbal de la Barranca
1055     mx10munic  14072        San Diego de Alejandría
1056     mx10munic  14073          San Juan de los Lagos
1057     mx10munic  14074                     San Julián
1058     mx10munic  14075                     San Marcos
1059     mx10munic  14076          San Martín de Bolaños
1060     mx10munic  14077             San Martín Hidalgo
1061     mx10munic  14078             San Miguel el Alto
1062     mx10munic  14079                   Gómez Farías
1063     mx10munic  14080        San Sebastián del Oeste
1064     mx10munic  14081     Santa María de los Ángeles
1065     mx10munic  14082                         Sayula
1066     mx10munic  14083                           Tala
1067     mx10munic  14084               Talpa de Allende
1068     mx10munic  14085           Tamazula de Gordiano
1069     mx10munic  14086                        Tapalpa
1070     mx10munic  14087                     Tecalitlán
1071     mx10munic  14088                     Tecolotlán
1072     mx10munic  14089        Techaluta de Montenegro
1073     mx10munic  14090                    Tenamaxtlán
1074     mx10munic  14091                    Teocaltiche
1075     mx10munic  14092         Teocuitatlán de Corona
1076     mx10munic  14093          Tepatitlán de Morelos
1077     mx10munic  14094                        Tequila
1078     mx10munic  14095                     Teuchitlán
1079     mx10munic  14096                Tizapán el Alto
1080     mx10munic  14097           Tlajomulco de Zúñiga
1081     mx10munic  14098                    Tlaquepaque
1082     mx10munic  14099                        Tolimán
1083     mx10munic  14100                       Tomatlán
1084     mx10munic  14101                         Tonalá
1085     mx10munic  14102                         Tonaya
1086     mx10munic  14103                         Tonila
1087     mx10munic  14104                      Totatiche
1088     mx10munic  14105                       Tototlán
1089     mx10munic  14106                    Tuxcacuesco
1090     mx10munic  14107                       Tuxcueca
1091     mx10munic  14108                         Tuxpan
1092     mx10munic  14109           Unión de San Antonio
1093     mx10munic  14110                  Unión de Tula
1094     mx10munic  14111             Valle de Guadalupe
1095     mx10munic  14112                Valle de Juárez
1096     mx10munic  14113                    San Gabriel
1097     mx10munic  14114                   Villa Corona
1098     mx10munic  14115                 Villa Guerrero
1099     mx10munic  14116                  Villa Hidalgo
1100     mx10munic  14117             Cañadas de Obregón
1101     mx10munic  14118    Yahualica de González Gallo
1102     mx10munic  14119             Zacoalco de Torres
1103     mx10munic  14120                        Zapopan
1104     mx10munic  14121                     Zapotiltic
1105     mx10munic  14122          Zapotitlán de Vadillo
1106     mx10munic  14123               Zapotlán del Rey
1107     mx10munic  14124                    Zapotlanejo
1108     mx10munic  14125        San Ignacio Cerro Gordo
1109     mx10munic  15001                        Acambay
1110     mx10munic  15002                        Acolman
1111     mx10munic  15003                         Aculco
1112     mx10munic  15004         Almoloya de Alquisiras
1113     mx10munic  15005             Almoloya de Juárez
1114     mx10munic  15006               Almoloya del Río
1115     mx10munic  15007                       Amanalco
1116     mx10munic  15008                       Amatepec
1117     mx10munic  15009                      Amecameca
1118     mx10munic  15010                         Apaxco
1119     mx10munic  15011                         Atenco
1120     mx10munic  15012                       Atizapán
1121     mx10munic  15013           Atizapán de Zaragoza
1122     mx10munic  15014                    Atlacomulco
1123     mx10munic  15015                       Atlautla
1124     mx10munic  15016                       Axapusco
1125     mx10munic  15017                       Ayapango
1126     mx10munic  15018                       Calimaya
1127     mx10munic  15019                      Capulhuac
1128     mx10munic  15020        Coacalco de Berriozábal
1129     mx10munic  15021               Coatepec Harinas
1130     mx10munic  15022                     Cocotitlán
1131     mx10munic  15023                      Coyotepec
1132     mx10munic  15024                     Cuautitlán
1133     mx10munic  15025                         Chalco
1134     mx10munic  15026                  Chapa de Mota
1135     mx10munic  15027                    Chapultepec
1136     mx10munic  15028                       Chiautla
1137     mx10munic  15029                    Chicoloapan
1138     mx10munic  15030                     Chiconcuac
1139     mx10munic  15031                   Chimalhuacán
1140     mx10munic  15032                  Donato Guerra
1141     mx10munic  15033            Ecatepec de Morelos
1142     mx10munic  15034                      Ecatzingo
1143     mx10munic  15035                     Huehuetoca
1144     mx10munic  15036                     Hueypoxtla
1145     mx10munic  15037                   Huixquilucan
1146     mx10munic  15038                  Isidro Fabela
1147     mx10munic  15039                     Ixtapaluca
1148     mx10munic  15040              Ixtapan de la Sal
1149     mx10munic  15041                Ixtapan del Oro
1150     mx10munic  15042                     Ixtlahuaca
1151     mx10munic  15043                      Xalatlaco
1152     mx10munic  15044                       Jaltenco
1153     mx10munic  15045                      Jilotepec
1154     mx10munic  15046                     Jilotzingo
1155     mx10munic  15047                     Jiquipilco
1156     mx10munic  15048                     Jocotitlán
1157     mx10munic  15049                     Joquicingo
1158     mx10munic  15050                     Juchitepec
1159     mx10munic  15051                          Lerma
1160     mx10munic  15052                      Malinalco
1161     mx10munic  15053                 Melchor Ocampo
1162     mx10munic  15054                        Metepec
1163     mx10munic  15055                  Mexicaltzingo
1164     mx10munic  15056                        Morelos
1165     mx10munic  15057            Naucalpan de Juárez
1166     mx10munic  15058                 Nezahualcóyotl
1167     mx10munic  15059                     Nextlalpan
1168     mx10munic  15060                 Nicolás Romero
1169     mx10munic  15061                     Nopaltepec
1170     mx10munic  15062                      Ocoyoacac
1171     mx10munic  15063                        Ocuilan
1172     mx10munic  15064                         El Oro
1173     mx10munic  15065                         Otumba
1174     mx10munic  15066                     Otzoloapan
1175     mx10munic  15067                    Otzolotepec
1176     mx10munic  15068                         Ozumba
1177     mx10munic  15069                      Papalotla
1178     mx10munic  15070                         La Paz
1179     mx10munic  15071                     Polotitlán
1180     mx10munic  15072                          Rayón
1181     mx10munic  15073            San Antonio la Isla
1182     mx10munic  15074        San Felipe del Progreso
1183     mx10munic  15075    San Martín de las Pirámides
1184     mx10munic  15076               San Mateo Atenco
1185     mx10munic  15077          San Simón de Guerrero
1186     mx10munic  15078                    Santo Tomás
1187     mx10munic  15079        Soyaniquilpan de Juárez
1188     mx10munic  15080                       Sultepec
1189     mx10munic  15081                        Tecámac
1190     mx10munic  15082                      Tejupilco
1191     mx10munic  15083                      Temamatla
1192     mx10munic  15084                    Temascalapa
1193     mx10munic  15085                  Temascalcingo
1194     mx10munic  15086                  Temascaltepec
1195     mx10munic  15087                        Temoaya
1196     mx10munic  15088                     Tenancingo
1197     mx10munic  15089               Tenango del Aire
1198     mx10munic  15090              Tenango del Valle
1199     mx10munic  15091                     Teoloyucán
1200     mx10munic  15092                    Teotihuacán
1201     mx10munic  15093                   Tepetlaoxtoc
1202     mx10munic  15094                     Tepetlixpa
1203     mx10munic  15095                    Tepotzotlán
1204     mx10munic  15096                    Tequixquiac
1205     mx10munic  15097                   Texcaltitlán
1206     mx10munic  15098                    Texcalyacac
1207     mx10munic  15099                        Texcoco
1208     mx10munic  15100                       Tezoyuca
1209     mx10munic  15101                  Tianguistenco
1210     mx10munic  15102                       Timilpan
1211     mx10munic  15103                    Tlalmanalco
1212     mx10munic  15104            Tlalnepantla de Baz
1213     mx10munic  15105                       Tlatlaya
1214     mx10munic  15106                         Toluca
1215     mx10munic  15107                       Tonatico
1216     mx10munic  15108                       Tultepec
1217     mx10munic  15109                      Tultitlán
1218     mx10munic  15110                 Valle de Bravo
1219     mx10munic  15111               Villa de Allende
1220     mx10munic  15112               Villa del Carbón
1221     mx10munic  15113                 Villa Guerrero
1222     mx10munic  15114                 Villa Victoria
1223     mx10munic  15115                     Xonacatlán
1224     mx10munic  15116                    Zacazonapan
1225     mx10munic  15117                      Zacualpan
1226     mx10munic  15118                   Zinacantepec
1227     mx10munic  15119                    Zumpahuacán
1228     mx10munic  15120                       Zumpango
1229     mx10munic  15121             Cuautitlán Izcalli
1230     mx10munic  15122    Valle de Chalco Solidaridad
1231     mx10munic  15123                       Luvianos
1232     mx10munic  15124            San José del Rincón
1233     mx10munic  15125                      Tonanitla
1234     mx10munic  16001                       Acuitzio
1235     mx10munic  16002                      Aguililla
1236     mx10munic  16003                 Álvaro Obregón
1237     mx10munic  16004                   Angamacutiro
1238     mx10munic  16005                      Angangueo
1239     mx10munic  16006                     Apatzingán
1240     mx10munic  16007                          Aporo
1241     mx10munic  16008                         Aquila
1242     mx10munic  16009                           Ario
1243     mx10munic  16010                        Arteaga
1244     mx10munic  16011                       Briseñas
1245     mx10munic  16012                     Buenavista
1246     mx10munic  16013                      Carácuaro
1247     mx10munic  16014                     Coahuayana
1248     mx10munic  16015  Coalcomán de Vázquez Pallares
1249     mx10munic  16016                         Coeneo
1250     mx10munic  16017                       Contepec
1251     mx10munic  16018                      Copándaro
1252     mx10munic  16019                         Cotija
1253     mx10munic  16020                        Cuitzeo
1254     mx10munic  16021                       Charapan
1255     mx10munic  16022                          Charo
1256     mx10munic  16023                       Chavinda
1257     mx10munic  16024                         Cherán
1258     mx10munic  16025                      Chilchota
1259     mx10munic  16026                     Chinicuila
1260     mx10munic  16027                     Chucándiro
1261     mx10munic  16028                     Churintzio
1262     mx10munic  16029                      Churumuco
1263     mx10munic  16030                     Ecuandureo
1264     mx10munic  16031                Epitacio Huerta
1265     mx10munic  16032                  Erongarícuaro
1266     mx10munic  16033                 Gabriel Zamora
1267     mx10munic  16034                        Hidalgo
1268     mx10munic  16035                     La Huacana
1269     mx10munic  16036                    Huandacareo
1270     mx10munic  16037                      Huaniqueo
1271     mx10munic  16038                        Huetamo
1272     mx10munic  16039                       Huiramba
1273     mx10munic  16040                    Indaparapeo
1274     mx10munic  16041                         Irimbo
1275     mx10munic  16042                         Ixtlán
1276     mx10munic  16043                         Jacona
1277     mx10munic  16044                        Jiménez
1278     mx10munic  16045                      Jiquilpan
1279     mx10munic  16046                         Juárez
1280     mx10munic  16047                       Jungapeo
1281     mx10munic  16048                     Lagunillas
1282     mx10munic  16049                         Madero
1283     mx10munic  16050                      Maravatío
1284     mx10munic  16051             Marcos Castellanos
1285     mx10munic  16052                Lázaro Cárdenas
1286     mx10munic  16053                        Morelia
1287     mx10munic  16054                        Morelos
1288     mx10munic  16055                         Múgica
1289     mx10munic  16056                      Nahuatzen
1290     mx10munic  16057                     Nocupétaro
1291     mx10munic  16058          Nuevo Parangaricutiro
1292     mx10munic  16059                   Nuevo Urecho
1293     mx10munic  16060                        Numarán
1294     mx10munic  16061                         Ocampo
1295     mx10munic  16062                     Pajacuarán
1296     mx10munic  16063                   Panindícuaro
1297     mx10munic  16064                      Parácuaro
1298     mx10munic  16065                        Paracho
1299     mx10munic  16066                      Pátzcuaro
1300     mx10munic  16067                     Penjamillo
1301     mx10munic  16068                        Peribán
1302     mx10munic  16069                      La Piedad
1303     mx10munic  16070                       Purépero
1304     mx10munic  16071                     Puruándiro
1305     mx10munic  16072                     Queréndaro
1306     mx10munic  16073                        Quiroga
1307     mx10munic  16074          Cojumatlán de Régules
1308     mx10munic  16075                      Los Reyes
1309     mx10munic  16076                        Sahuayo
1310     mx10munic  16077                      San Lucas
1311     mx10munic  16078                 Santa Ana Maya
1312     mx10munic  16079             Salvador Escalante
1313     mx10munic  16080                        Senguio
1314     mx10munic  16081                      Susupuato
1315     mx10munic  16082                      Tacámbaro
1316     mx10munic  16083                      Tancítaro
1317     mx10munic  16084                  Tangamandapio
1318     mx10munic  16085                  Tangancícuaro
1319     mx10munic  16086                       Tanhuato
1320     mx10munic  16087                        Taretan
1321     mx10munic  16088                      Tarímbaro
1322     mx10munic  16089                   Tepalcatepec
1323     mx10munic  16090                     Tingambato
1324     mx10munic  16091                     Tingüindín
1325     mx10munic  16092    Tiquicheo de Nicolás Romero
1326     mx10munic  16093                    Tlalpujahua
1327     mx10munic  16094                     Tlazazalca
1328     mx10munic  16095                        Tocumbo
1329     mx10munic  16096                    Tumbiscatío
1330     mx10munic  16097                       Turicato
1331     mx10munic  16098                         Tuxpan
1332     mx10munic  16099                       Tuzantla
1333     mx10munic  16100                   Tzintzuntzan
1334     mx10munic  16101                        Tzitzio
1335     mx10munic  16102                        Uruapan
1336     mx10munic  16103            Venustiano Carranza
1337     mx10munic  16104                       Villamar
1338     mx10munic  16105                  Vista Hermosa
1339     mx10munic  16106                      Yurécuaro
1340     mx10munic  16107                         Zacapu
1341     mx10munic  16108                         Zamora
1342     mx10munic  16109                       Zináparo
1343     mx10munic  16110                    Zinapécuaro
1344     mx10munic  16111                  Ziracuaretiro
1345     mx10munic  16112                      Zitácuaro
1346     mx10munic  16113            José Sixto Verduzco
1347     mx10munic  17001                       Amacuzac
1348     mx10munic  17002                   Atlatlahucan
1349     mx10munic  17003                     Axochiapan
1350     mx10munic  17004                          Ayala
1351     mx10munic  17005                Coatlán del Río
1352     mx10munic  17006                        Cuautla
1353     mx10munic  17007                     Cuernavaca
1354     mx10munic  17008                Emiliano Zapata
1355     mx10munic  17009                      Huitzilac
1356     mx10munic  17010                     Jantetelco
1357     mx10munic  17011                       Jiutepec
1358     mx10munic  17012                        Jojutla
1359     mx10munic  17013                    Jonacatepec
1360     mx10munic  17014                      Mazatepec
1361     mx10munic  17015                      Miacatlán
1362     mx10munic  17016                       Ocuituco
1363     mx10munic  17017                Puente de Ixtla
1364     mx10munic  17018                        Temixco
1365     mx10munic  17019                     Tepalcingo
1366     mx10munic  17020                      Tepoztlán
1367     mx10munic  17021                       Tetecala
1368     mx10munic  17022              Tetela del Volcán
1369     mx10munic  17023                   Tlalnepantla
1370     mx10munic  17024                    Tlaltizapán
1371     mx10munic  17025                 Tlaquiltenango
1372     mx10munic  17026                     Tlayacapan
1373     mx10munic  17027                      Totolapan
1374     mx10munic  17028                     Xochitepec
1375     mx10munic  17029                       Yautepec
1376     mx10munic  17030                     Yecapixtla
1377     mx10munic  17031                      Zacatepec
1378     mx10munic  17032                      Zacualpan
1379     mx10munic  17033                         Temoac
1380     mx10munic  18001                      Acaponeta
1381     mx10munic  18002                     Ahuacatlán
1382     mx10munic  18003               Amatlán de Cañas
1383     mx10munic  18004                     Compostela
1384     mx10munic  18005                      Huajicori
1385     mx10munic  18006                 Ixtlán del Río
1386     mx10munic  18007                           Jala
1387     mx10munic  18008                        Xalisco
1388     mx10munic  18009                      Del Nayar
1389     mx10munic  18010                     Rosamorada
1390     mx10munic  18011                           Ruíz
1391     mx10munic  18012                       San Blas
1392     mx10munic  18013           San Pedro Lagunillas
1393     mx10munic  18014            Santa María del Oro
1394     mx10munic  18015             Santiago Ixcuintla
1395     mx10munic  18016                        Tecuala
1396     mx10munic  18017                          Tepic
1397     mx10munic  18018                         Tuxpan
1398     mx10munic  18019                       La Yesca
1399     mx10munic  18020              Bahía de Banderas
1400     mx10munic  19001                        Abasolo
1401     mx10munic  19002                     Agualeguas
1402     mx10munic  19003                    Los Aldamas
1403     mx10munic  19004                        Allende
1404     mx10munic  19005                        Anáhuac
1405     mx10munic  19006                        Apodaca
1406     mx10munic  19007                      Aramberri
1407     mx10munic  19008                     Bustamante
1408     mx10munic  19009              Cadereyta Jiménez
1409     mx10munic  19010                         Carmen
1410     mx10munic  19011                       Cerralvo
1411     mx10munic  19012              Ciénega de Flores
1412     mx10munic  19013                          China
1413     mx10munic  19014                     Dr. Arroyo
1414     mx10munic  19015                       Dr. Coss
1415     mx10munic  19016                   Dr. González
1416     mx10munic  19017                        Galeana
1417     mx10munic  19018                         García
1418     mx10munic  19019         San Pedro Garza García
1419     mx10munic  19020                    Gral. Bravo
1420     mx10munic  19021                 Gral. Escobedo
1421     mx10munic  19022                    Gral. Terán
1422     mx10munic  19023                  Gral. Treviño
1423     mx10munic  19024                 Gral. Zaragoza
1424     mx10munic  19025                   Gral. Zuazua
1425     mx10munic  19026                      Guadalupe
1426     mx10munic  19027                   Los Herreras
1427     mx10munic  19028                       Higueras
1428     mx10munic  19029                    Hualahuises
1429     mx10munic  19030                       Iturbide
1430     mx10munic  19031                         Juárez
1431     mx10munic  19032            Lampazos de Naranjo
1432     mx10munic  19033                        Linares
1433     mx10munic  19034                          Marín
1434     mx10munic  19035                 Melchor Ocampo
1435     mx10munic  19036                 Mier y Noriega
1436     mx10munic  19037                           Mina
1437     mx10munic  19038                   Montemorelos
1438     mx10munic  19039                      Monterrey
1439     mx10munic  19040                          Parás
1440     mx10munic  19041                      Pesquería
1441     mx10munic  19042                    Los Ramones
1442     mx10munic  19043                        Rayones
1443     mx10munic  19044                Sabinas Hidalgo
1444     mx10munic  19045               Salinas Victoria
1445     mx10munic  19046       San Nicolás de los Garza
1446     mx10munic  19047                        Hidalgo
1447     mx10munic  19048                 Santa Catarina
1448     mx10munic  19049                       Santiago
1449     mx10munic  19050                     Vallecillo
1450     mx10munic  19051                     Villaldama
1451     mx10munic  20001                       Abejones
1452     mx10munic  20002      Acatlán de Pérez Figueroa
1453     mx10munic  20003           Asunción Cacalotepec
1454     mx10munic  20004            Asunción Cuyotepeji
1455     mx10munic  20005            Asunción Ixtaltepec
1456     mx10munic  20006            Asunción Nochixtlán
1457     mx10munic  20007               Asunción Ocotlán
1458     mx10munic  20008           Asunción Tlacolulita
1459     mx10munic  20009                   Ayotzintepec
1460     mx10munic  20010        El Barrio de la Soledad
1461     mx10munic  20011                      Calihualá
1462     mx10munic  20012             Candelaria Loxicha
1463     mx10munic  20013            Ciénega de Zimatlán
1464     mx10munic  20014                 Ciudad Ixtepec
1465     mx10munic  20015                 Coatecas Altas
1466     mx10munic  20016         Coicoyán de las Flores
1467     mx10munic  20017                    La Compañía
1468     mx10munic  20018          Concepción Buenavista
1469     mx10munic  20019              Concepción Pápalo
1470     mx10munic  20020         Constancia del Rosario
1471     mx10munic  20021                       Cosolapa
1472     mx10munic  20022                     Cosoltepec
1473     mx10munic  20023           Cuilápam de Guerrero
