          vname       code                                                                                                   short
2788   prevmuni    2608057                                                                                                  Jatobá
2789   prevmuni    2608107                                                                                            João Alfredo
2790   prevmuni    2608206                                                                                          Joaquim Nabuco
2791   prevmuni    2608255                                                                                                  Jucati
2792   prevmuni    2608305                                                                                                    Jupi
2793   prevmuni    2608404                                                                                                  Jurema
2794   prevmuni    2608453                                                                                          Lagoa do Carro
2795   prevmuni    2608503                                                                                        Lagoa de Itaenga
2796   prevmuni    2608602                                                                                           Lagoa do Ouro
2797   prevmuni    2608701                                                                                         Lagoa dos Gatos
2798   prevmuni    2608750                                                                                            Lagoa Grande
2799   prevmuni    2608800                                                                                                  Lajedo
2800   prevmuni    2608909                                                                                                Limoeiro
2801   prevmuni    2609006                                                                                              Macaparana
2802   prevmuni    2609105                                                                                                Machados
2803   prevmuni    2609154                                                                                                  Manari
2804   prevmuni    2609204                                                                                                 Maraial
2805   prevmuni    2609303                                                                                               Mirandiba
2806   prevmuni    2609402                                                                                                  Moreno
2807   prevmuni    2609501                                                                                          Nazaré da Mata
2808   prevmuni    2609600                                                                                                  Olinda
2809   prevmuni    2609709                                                                                                   Orobó
2810   prevmuni    2609808                                                                                                   Orocó
2811   prevmuni    2609907                                                                                                Ouricuri
2812   prevmuni    2610004                                                                                                Palmares
2813   prevmuni    2610103                                                                                              Palmeirina
2814   prevmuni    2610202                                                                                                 Panelas
2815   prevmuni    2610301                                                                                              Paranatama
2816   prevmuni    2610400                                                                                              Parnamirim
2817   prevmuni    2610509                                                                                                 Passira
2818   prevmuni    2610608                                                                                                Paudalho
2819   prevmuni    2610707                                                                                                Paulista
2820   prevmuni    2610806                                                                                                   Pedra
2821   prevmuni    2610905                                                                                               Pesqueira
2822   prevmuni    2611002                                                                                             Petrolândia
2823   prevmuni    2611101                                                                                               Petrolina
2824   prevmuni    2611200                                                                                                   Poção
2825   prevmuni    2611309                                                                                                  Pombos
2826   prevmuni    2611408                                                                                               Primavera
2827   prevmuni    2611507                                                                                                 Quipapá
2828   prevmuni    2611533                                                                                                 Quixaba
2829   prevmuni    2611606                                                                                                  Recife
2830   prevmuni    2611705                                                                                        Riacho das Almas
2831   prevmuni    2611804                                                                                                Ribeirão
2832   prevmuni    2611903                                                                                             Rio Formoso
2833   prevmuni    2612000                                                                                                   Sairé
2834   prevmuni    2612109                                                                                              Salgadinho
2835   prevmuni    2612208                                                                                               Salgueiro
2836   prevmuni    2612307                                                                                                   Saloá
2837   prevmuni    2612406                                                                                                 Sanharó
2838   prevmuni    2612455                                                                                              Santa Cruz
2839   prevmuni    2612471                                                                               Santa Cruz da Baixa Verde
2840   prevmuni    2612505                                                                                Santa Cruz do Capibaribe
2841   prevmuni    2612554                                                                                          Santa Filomena
2842   prevmuni    2612604                                                                                Santa Maria da Boa Vista
2843   prevmuni    2612703                                                                                  Santa Maria do Cambucá
2844   prevmuni    2612802                                                                                         Santa Terezinha
2845   prevmuni    2612901                                                                                     São Benedito do Sul
2846   prevmuni    2613008                                                                                        São Bento do Una
2847   prevmuni    2613107                                                                                             São Caitano
2848   prevmuni    2613206                                                                                                São João
2849   prevmuni    2613305                                                                                    São Joaquim do Monte
2850   prevmuni    2613404                                                                                São José da Coroa Grande
2851   prevmuni    2613503                                                                                    São José do Belmonte
2852   prevmuni    2613602                                                                                       São José do Egito
2853   prevmuni    2613701                                                                                    São Lourenço da Mata
2854   prevmuni    2613800                                                                                      São Vicente Ferrer
2855   prevmuni    2613909                                                                                           Serra Talhada
2856   prevmuni    2614006                                                                                                 Serrita
2857   prevmuni    2614105                                                                                                Sertânia
2858   prevmuni    2614204                                                                                               Sirinhaém
2859   prevmuni    2614303                                                                                             Moreilândia
2860   prevmuni    2614402                                                                                                 Solidão
2861   prevmuni    2614501                                                                                                 Surubim
2862   prevmuni    2614600                                                                                                  Tabira
2863   prevmuni    2614709                                                                                                Tacaimbó
2864   prevmuni    2614808                                                                                                Tacaratu
2865   prevmuni    2614857                                                                                               Tamandaré
2866   prevmuni    2615003                                                                                   Taquaritinga do Norte
2867   prevmuni    2615102                                                                                               Terezinha
2868   prevmuni    2615201                                                                                              Terra Nova
2869   prevmuni    2615300                                                                                                Timbaúba
2870   prevmuni    2615409                                                                                                Toritama
2871   prevmuni    2615508                                                                                              Tracunhaém
2872   prevmuni    2615607                                                                                                Trindade
2873   prevmuni    2615706                                                                                                 Triunfo
2874   prevmuni    2615805                                                                                             Tupanatinga
2875   prevmuni    2615904                                                                                              Tuparetama
2876   prevmuni    2616001                                                                                               Venturosa
2877   prevmuni    2616100                                                                                              Verdejante
2878   prevmuni    2616183                                                                                       Vertente do Lério
2879   prevmuni    2616209                                                                                               Vertentes
2880   prevmuni    2616308                                                                                                Vicência
2881   prevmuni    2616407                                                                                  Vitória de Santo Antão
2882   prevmuni    2616506                                                                                                   Xexéu
2883   prevmuni    2699999                                                                        Pernambuco, municipality unknown
2884   prevmuni    2700102                                                                                             Água Branca
2885   prevmuni    2700201                                                                                                  Anadia
2886   prevmuni    2700300                                                                                               Arapiraca
2887   prevmuni    2700409                                                                                                 Atalaia
2888   prevmuni    2700508                                                                                  Barra de Santo Antônio
2889   prevmuni    2700607                                                                                     Barra de São Miguel
2890   prevmuni    2700706                                                                                                 Batalha
2891   prevmuni    2700805                                                                                                   Belém
2892   prevmuni    2700904                                                                                              Belo Monte
2893   prevmuni    2701001                                                                                            Boca da Mata
2894   prevmuni    2701100                                                                                              Branquinha
2895   prevmuni    2701209                                                                                             Cacimbinhas
2896   prevmuni    2701308                                                                                                Cajueiro
2897   prevmuni    2701357                                                                                               Campestre
2898   prevmuni    2701407                                                                                            Campo Alegre
2899   prevmuni    2701506                                                                                            Campo Grande
2900   prevmuni    2701605                                                                                                  Canapi
2901   prevmuni    2701704                                                                                                  Capela
2902   prevmuni    2701803                                                                                               Carneiros
2903   prevmuni    2701902                                                                                               Chã Preta
2904   prevmuni    2702009                                                                                           Coité do Nóia
2905   prevmuni    2702108                                                                                      Colônia Leopoldina
2906   prevmuni    2702207                                                                                           Coqueiro Seco
2907   prevmuni    2702306                                                                                                Coruripe
2908   prevmuni    2702355                                                                                                 Craíbas
2909   prevmuni    2702405                                                                                         Delmiro Gouveia
2910   prevmuni    2702504                                                                                            Dois Riachos
2911   prevmuni    2702553                                                                                      Estrela de Alagoas
2912   prevmuni    2702603                                                                                            Feira Grande
2913   prevmuni    2702702                                                                                           Feliz Deserto
2914   prevmuni    2702801                                                                                               Flexeiras
2915   prevmuni    2702900                                                                                       Girau do Ponciano
2916   prevmuni    2703007                                                                                              Ibateguara
2917   prevmuni    2703106                                                                                                   Igaci
2918   prevmuni    2703205                                                                                             Igreja Nova
2919   prevmuni    2703304                                                                                                  Inhapi
2920   prevmuni    2703403                                                                                       Jacaré dos Homens
2921   prevmuni    2703502                                                                                                 Jacuípe
2922   prevmuni    2703601                                                                                             Japaratinga
2923   prevmuni    2703700                                                                                              Jaramataia
2924   prevmuni    2703759                                                                                         Jequiá da Praia
2925   prevmuni    2703809                                                                                           Joaquim Gomes
2926   prevmuni    2703908                                                                                                  Jundiá
2927   prevmuni    2704005                                                                                               Junqueiro
2928   prevmuni    2704104                                                                                          Lagoa da Canoa
2929   prevmuni    2704203                                                                                      Limoeiro de Anadia
2930   prevmuni    2704302                                                                                                  Maceió
2931   prevmuni    2704401                                                                                           Major Isidoro
2932   prevmuni    2704500                                                                                                Maragogi
2933   prevmuni    2704609                                                                                               Maravilha
2934   prevmuni    2704708                                                                                        Marechal Deodoro
2935   prevmuni    2704807                                                                                               Maribondo
2936   prevmuni    2704906                                                                                            Mar Vermelho
2937   prevmuni    2705002                                                                                             Mata Grande
2938   prevmuni    2705101                                                                                    Matriz de Camaragibe
2939   prevmuni    2705200                                                                                                 Messias
2940   prevmuni    2705309                                                                                       Minador do Negrão
2941   prevmuni    2705408                                                                                           Monteirópolis
2942   prevmuni    2705507                                                                                                  Murici
2943   prevmuni    2705606                                                                                               Novo Lino
2944   prevmuni    2705705                                                                                  Olho d'Água das Flores
2945   prevmuni    2705804                                                                                   Olho d'Água do Casado
2946   prevmuni    2705903                                                                                      Olho d'Água Grande
2947   prevmuni    2706000                                                                                                Olivença
2948   prevmuni    2706109                                                                                             Ouro Branco
2949   prevmuni    2706208                                                                                               Palestina
2950   prevmuni    2706307                                                                                     Palmeira dos Índios
2951   prevmuni    2706406                                                                                           Pão de Açúcar
2952   prevmuni    2706422                                                                                               Pariconha
2953   prevmuni    2706448                                                                                              Paripueira
2954   prevmuni    2706505                                                                                     Passo de Camaragibe
2955   prevmuni    2706604                                                                                           Paulo Jacinto
2956   prevmuni    2706703                                                                                                  Penedo
2957   prevmuni    2706802                                                                                               Piaçabuçu
2958   prevmuni    2706901                                                                                                   Pilar
2959   prevmuni    2707008                                                                                                 Pindoba
2960   prevmuni    2707107                                                                                                Piranhas
2961   prevmuni    2707206                                                                                    Poço das Trincheiras
2962   prevmuni    2707305                                                                                             Porto Calvo
2963   prevmuni    2707404                                                                                         Porto de Pedras
2964   prevmuni    2707503                                                                                   Porto Real do Colégio
2965   prevmuni    2707602                                                                                             Quebrangulo
2966   prevmuni    2707701                                                                                               Rio Largo
2967   prevmuni    2707800                                                                                                 Roteiro
2968   prevmuni    2707909                                                                                    Santa Luzia do Norte
2969   prevmuni    2708006                                                                                      Santana do Ipanema
2970   prevmuni    2708105                                                                                       Santana do Mundaú
2971   prevmuni    2708204                                                                                                São Brás
2972   prevmuni    2708303                                                                                        São José da Laje
2973   prevmuni    2708402                                                                                      São José da Tapera
2974   prevmuni    2708501                                                                                    São Luís do Quitunde
2975   prevmuni    2708600                                                                                   São Miguel dos Campos
2976   prevmuni    2708709                                                                                 São Miguel dos Milagres
2977   prevmuni    2708808                                                                                           São Sebastião
2978   prevmuni    2708907                                                                                                  Satuba
2979   prevmuni    2708956                                                                                    Senador Rui Palmeira
2980   prevmuni    2709004                                                                                           Tanque d'Arca
2981   prevmuni    2709103                                                                                               Taquarana
2982   prevmuni    2709152                                                                                         Teotônio Vilela
2983   prevmuni    2709202                                                                                                  Traipu
2984   prevmuni    2709301                                                                                      União dos Palmares
2985   prevmuni    2709400                                                                                                  Viçosa
2986   prevmuni    2799999                                                                           Alagoas, municipality unknown
2987   prevmuni    2800100                                                                                 Amparo de São Francisco
2988   prevmuni    2800209                                                                                                Aquidabã
2989   prevmuni    2800308                                                                                                 Aracaju
2990   prevmuni    2800407                                                                                                   Arauá
2991   prevmuni    2800506                                                                                            Areia Branca
2992   prevmuni    2800605                                                                                     Barra dos Coqueiros
2993   prevmuni    2800670                                                                                                  Boquim
2994   prevmuni    2800704                                                                                            Brejo Grande
2995   prevmuni    2801009                                                                                          Campo do Brito
2996   prevmuni    2801108                                                                                                 Canhoba
2997   prevmuni    2801207                                                                                Canindé de São Francisco
2998   prevmuni    2801306                                                                                                  Capela
2999   prevmuni    2801405                                                                                                  Carira
3000   prevmuni    2801504                                                                                              Carmópolis
3001   prevmuni    2801603                                                                                       Cedro de São João
3002   prevmuni    2801702                                                                                           Cristinápolis
3003   prevmuni    2801900                                                                                                   Cumbe
3004   prevmuni    2802007                                                                                          Divina Pastora
3005   prevmuni    2802106                                                                                                Estância
3006   prevmuni    2802205                                                                                              Feira Nova
3007   prevmuni    2802304                                                                                              Frei Paulo
3008   prevmuni    2802403                                                                                                  Gararu
3009   prevmuni    2802502                                                                                         General Maynard
3010   prevmuni    2802601                                                                                          Gracho Cardoso
3011   prevmuni    2802700                                                                                         Ilha das Flores
3012   prevmuni    2802809                                                                                               Indiaroba
3013   prevmuni    2802908                                                                                               Itabaiana
3014   prevmuni    2803005                                                                                            Itabaianinha
3015   prevmuni    2803104                                                                                                   Itabi
3016   prevmuni    2803203                                                                                      Itaporanga d'Ajuda
3017   prevmuni    2803302                                                                                              Japaratuba
3018   prevmuni    2803401                                                                                                 Japoatã
3019   prevmuni    2803500                                                                                                 Lagarto
3020   prevmuni    2803609                                                                                             Laranjeiras
3021   prevmuni    2803708                                                                                               Macambira
3022   prevmuni    2803807                                                                                        Malhada dos Bois
3023   prevmuni    2803906                                                                                                Malhador
3024   prevmuni    2804003                                                                                                  Maruim
3025   prevmuni    2804102                                                                                            Moita Bonita
3026   prevmuni    2804201                                                                                 Monte Alegre de Sergipe
3027   prevmuni    2804300                                                                                                Muribeca
3028   prevmuni    2804409                                                                                                Neópolis
3029   prevmuni    2804458                                                                                 Nossa Senhora Aparecida
3030   prevmuni    2804508                                                                                 Nossa Senhora da Glória
3031   prevmuni    2804607                                                                                 Nossa Senhora das Dores
3032   prevmuni    2804706                                                                                Nossa Senhora de Lourdes
3033   prevmuni    2804805                                                                                Nossa Senhora do Socorro
3034   prevmuni    2804904                                                                                                Pacatuba
3035   prevmuni    2805000                                                                                              Pedra Mole
3036   prevmuni    2805109                                                                                               Pedrinhas
3037   prevmuni    2805208                                                                                                  Pinhão
3038   prevmuni    2805307                                                                                                 Pirambu
3039   prevmuni    2805406                                                                                            Poço Redondo
3040   prevmuni    2805505                                                                                              Poço Verde
3041   prevmuni    2805604                                                                                          Porto da Folha
3042   prevmuni    2805703                                                                                                 Propriá
3043   prevmuni    2805802                                                                                       Riachão do Dantas
3044   prevmuni    2805901                                                                                               Riachuelo
3045   prevmuni    2806008                                                                                            Ribeirópolis
3046   prevmuni    2806107                                                                                       Rosário do Catete
3047   prevmuni    2806206                                                                                                 Salgado
3048   prevmuni    2806305                                                                                   Santa Luzia do Itanhy
3049   prevmuni    2806404                                                                                Santana do São Francisco
3050   prevmuni    2806503                                                                                      Santa Rosa de Lima
3051   prevmuni    2806602                                                                                  Santo Amaro das Brotas
3052   prevmuni    2806701                                                                                           São Cristóvão
3053   prevmuni    2806800                                                                                            São Domingos
3054   prevmuni    2806909                                                                                           São Francisco
3055   prevmuni    2807006                                                                                    São Miguel do Aleixo
3056   prevmuni    2807105                                                                                              Simão Dias
3057   prevmuni    2807204                                                                                                  Siriri
3058   prevmuni    2807303                                                                                                   Telha
3059   prevmuni    2807402                                                                                          Tobias Barreto
3060   prevmuni    2807501                                                                                           Tomar do Geru
3061   prevmuni    2807600                                                                                                 Umbaúba
3062   prevmuni    2899999                                                                           Sergipe, municipality unknown
3063   prevmuni    2900108                                                                                                  Abaíra
3064   prevmuni    2900207                                                                                                   Abaré
3065   prevmuni    2900306                                                                                               Acajutiba
3066   prevmuni    2900355                                                                                                Adustina
3067   prevmuni    2900405                                                                                               Água Fria
3068   prevmuni    2900504                                                                                           Érico Cardoso
3069   prevmuni    2900603                                                                                                 Aiquara
3070   prevmuni    2900702                                                                                              Alagoinhas
3071   prevmuni    2900801                                                                                                Alcobaça
3072   prevmuni    2900900                                                                                                Almadina
3073   prevmuni    2901007                                                                                                Amargosa
3074   prevmuni    2901106                                                                                        Amélia Rodrigues
3075   prevmuni    2901155                                                                                         América Dourada
3076   prevmuni    2901205                                                                                                   Anagé
3077   prevmuni    2901304                                                                                                 Andaraí
3078   prevmuni    2901353                                                                                               Andorinha
3079   prevmuni    2901403                                                                                                 Angical
3080   prevmuni    2901502                                                                                                 Anguera
3081   prevmuni    2901601                                                                                                   Antas
3082   prevmuni    2901700                                                                                         Antônio Cardoso
3083   prevmuni    2901809                                                                                       Antônio Gonçalves
3084   prevmuni    2901908                                                                                                   Aporá
3085   prevmuni    2901957                                                                                                Apuarema
3086   prevmuni    2902005                                                                                                 Aracatu
3087   prevmuni    2902054                                                                                                  Araças
3088   prevmuni    2902104                                                                                                   Araci
3089   prevmuni    2902203                                                                                                 Aramari
3090   prevmuni    2902252                                                                                                 Arataca
3091   prevmuni    2902302                                                                                                Aratuípe
3092   prevmuni    2902401                                                                                           Aurelino Leal
3093   prevmuni    2902500                                                                                             Baianópolis
3094   prevmuni    2902609                                                                                            Baixa Grande
3095   prevmuni    2902658                                                                                                  Banzaê
3096   prevmuni    2902708                                                                                                   Barra
3097   prevmuni    2902807                                                                                         Barra da Estiva
3098   prevmuni    2902906                                                                                          Barra do Choça
3099   prevmuni    2903003                                                                                         Barra do Mendes
3100   prevmuni    2903102                                                                                          Barra do Rocha
3101   prevmuni    2903201                                                                                               Barreiras
3102   prevmuni    2903235                                                                                              Barro Alto
3103   prevmuni    2903276                                                                                                Barrocas
3104   prevmuni    2903300                                                                                             Barro Preto
3105   prevmuni    2903409                                                                                                Belmonte
3106   prevmuni    2903508                                                                                              Belo Campo
3107   prevmuni    2903607                                                                                               Biritinga
3108   prevmuni    2903706                                                                                                Boa Nova
3109   prevmuni    2903805                                                                                      Boa Vista do Tupim
3110   prevmuni    2903904                                                                                       Bom Jesus da Lapa
3111   prevmuni    2903953                                                                                      Bom Jesus da Serra
3112   prevmuni    2904001                                                                                                 Boninal
3113   prevmuni    2904050                                                                                                  Bonito
3114   prevmuni    2904100                                                                                                 Boquira
3115   prevmuni    2904209                                                                                                Botuporã
3116   prevmuni    2904308                                                                                                 Brejões
3117   prevmuni    2904407                                                                                             Brejolândia
3118   prevmuni    2904506                                                                                      Brotas de Macaúbas
3119   prevmuni    2904605                                                                                                 Brumado
3120   prevmuni    2904704                                                                                               Buerarema
3121   prevmuni    2904753                                                                                              Buritirama
3122   prevmuni    2904803                                                                                                 Caatiba
3123   prevmuni    2904852                                                                                 Cabaceiras do Paraguaçu
3124   prevmuni    2904902                                                                                               Cachoeira
3125   prevmuni    2905008                                                                                                  Caculé
3126   prevmuni    2905107                                                                                                    Caém
3127   prevmuni    2905156                                                                                                Caetanos
